10	20	300	92	1.885	0.611816
10	20	300	93	1.795	2.99193
10	20	300	93	1.805	2.41102
10	20	300	93	1.815	1.99044
10	20	300	93	1.825	1.67265
10	20	300	93	1.835	1.39904
10	20	300	93	1.845	1.16463
10	20	300	93	1.855	0.968284
10	20	300	93	1.865	0.813754
10	20	300	93	1.875	0.698798
10	20	300	93	1.885	0.616396
10	20	300	94	1.795	2.76672
10	20	300	94	1.805	2.27034
10	20	300	94	1.815	1.91692
10	20	300	94	1.825	1.61379
10	20	300	94	1.835	1.35258
10	20	300	94	1.845	1.12609
10	20	300	94	1.855	0.937405
10	20	300	94	1.865	0.791017
10	20	300	94	1.875	0.685053
10	20	300	94	1.885	0.609181
10	20	300	95	1.795	2.87376
10	20	300	95	1.805	2.38002
10	20	300	95	1.815	2.0154
10	20	300	95	1.825	1.70392
10	20	300	95	1.835	1.43399
10	20	300	95	1.845	1.19489
10	20	300	95	1.855	0.992243
10	20	300	95	1.865	0.83146
10	20	300	95	1.875	0.711803
10	20	300	95	1.885	0.626005
10	20	300	96	1.795	3.01106
10	20	300	96	1.805	2.41738
10	20	300	96	1.815	1.98666
10	20	300	96	1.825	1.65772
10	20	300	96	1.835	1.37939
10	20	300	96	1.845	1.14649
10	20	300	96	1.855	0.950347
10	20	300	96	1.865	0.797571
10	20	300	96	1.875	0.685798
10	20	300	96	1.885	0.606671
10	20	300	97	1.795	2.90746
10	20	300	97	1.805	2.38753
10	20	300	97	1.815	2.00594
10	20	300	97	1.825	1.68516
10	20	300	97	1.835	1.40931
10	20	300	97	1.845	1.17377
10	20	300	97	1.855	0.975596
10	20	300	97	1.865	0.821065
10	20	300	97	1.875	0.706952
10	20	300	97	1.885	0.626638
10	20	300	98	1.795	2.70035
10	20	300	98	1.805	2.24482
10	20	300	98	1.815	1.89055
10	20	300	98	1.825	1.6003
10	20	300	98	1.835	1.34768
10	20	300	98	1.845	1.1205
10	20	300	98	1.855	0.929699
10	20	300	98	1.865	0.778875
10	20	300	98	1.875	0.66577
10	20	300	98	1.885	0.585001
10	20	300	99	1.795	2.82455
10	20	300	99	1.805	2.3439
10	20	300	99	1.815	1.98317
10	20	300	99	1.825	1.68436
10	20	300	99	1.835	1.41394
10	20	300	99	1.845	1.16866
10	20	300	99	1.855	0.970021
10	20	300	99	1.865	0.818173
10	20	300	99	1.875	0.704849
10	20	300	99	1.885	0.623249
10	20	300	101	1.795	2.63315
10	20	300	101	1.805	2.19638
10	20	300	101	1.815	1.87996
10	20	300	101	1.825	1.60148
10	20	300	101	1.835	1.33601
10	20	300	101	1.845	1.10833
10	20	300	101	1.855	0.920072
10	20	300	101	1.865	0.773483
10	20	300	101	1.875	0.665159
10	20	300	101	1.885	0.588374
10	20	300	102	1.795	3.02925
10	20	300	102	1.805	2.50298
10	20	300	102	1.815	2.05507
10	20	300	102	1.825	1.7112
10	20	300	102	1.835	1.43644
10	20	300	102	1.845	1.19808
10	20	300	102	1.855	0.994349
10	20	300	102	1.865	0.832908
10	20	300	102	1.875	0.713405
10	20	300	102	1.885	0.627974
10	20	300	103	1.795	2.95837
10	20	300	103	1.805	2.4235
10	20	300	103	1.815	2.01925
10	20	300	103	1.825	1.69446
10	20	300	103	1.835	1.41349
10	20	300	103	1.845	1.17099
10	20	300	103	1.855	0.972235
10	20	300	103	1.865	0.814563
10	20	300	103	1.875	0.696238
10	20	300	103	1.885	0.610897
10	20	300	104	1.795	2.94465
10	20	300	104	1.805	2.4454
10	20	300	104	1.815	2.08045
10	20	300	104	1.825	1.75604
10	20	300	104	1.835	1.48247
10	20	300	104	1.845	1.2353
10	20	300	104	1.855	1.02507
10	20	300	104	1.865	0.858268
10	20	300	104	1.875	0.73051
10	20	300	104	1.885	0.638807
10	20	300	105	1.795	2.74519
10	20	300	105	1.805	2.29719
10	20	300	105	1.815	1.96465
10	20	300	105	1.825	1.6651
10	20	300	105	1.835	1.3908
10	20	300	105	1.845	1.15577
10	20	300	105	1.855	0.960034
10	20	300	105	1.865	0.806699
10	20	300	105	1.875	0.692385
10	20	300	105	1.885	0.610063
10	20	300	106	1.795	2.73155
10	20	300	106	1.805	2.24669
10	20	300	106	1.815	1.8944
10	20	300	106	1.825	1.58957
10	20	300	106	1.835	1.32311
10	20	300	106	1.845	1.0957
10	20	300	106	1.855	0.907346
10	20	300	106	1.865	0.763891
10	20	300	106	1.875	0.66005
10	20	300	106	1.885	0.584735
10	20	300	107	1.795	2.66984
10	20	300	107	1.805	2.23809
10	20	300	107	1.815	1.89894
10	20	300	107	1.825	1.61798
10	20	300	107	1.835	1.35972
10	20	300	107	1.845	1.13611
10	20	300	107	1.855	0.950164
10	20	300	107	1.865	0.80422
10	20	300	107	1.875	0.695218
10	20	300	107	1.885	0.61575
10	20	300	108	1.795	2.64681
10	20	300	108	1.805	2.21712
10	20	300	108	1.815	1.88559
10	20	300	108	1.825	1.6046
10	20	300	108	1.835	1.34715
10	20	300	108	1.845	1.12009
10	20	300	108	1.855	0.927668
10	20	300	108	1.865	0.779132
10	20	300	108	1.875	0.668564
10	20	300	108	1.885	0.589911
10	20	300	109	1.795	2.69908
10	20	300	109	1.805	2.24837
10	20	300	109	1.815	1.93513
10	20	300	109	1.825	1.64713
10	20	300	109	1.835	1.38944
10	20	300	109	1.845	1.16153
10	20	300	109	1.855	0.964792
10	20	300	109	1.865	0.806302
10	20	300	109	1.875	0.687268
10	20	300	109	1.885	0.60249
10	20	300	111	1.795	2.78746
10	20	300	111	1.805	2.30756
10	20	300	111	1.815	1.96959
10	20	300	111	1.825	1.67651
10	20	300	111	1.835	1.40678
10	20	300	111	1.845	1.16833
10	20	300	111	1.855	0.971952
10	20	300	111	1.865	0.818185
10	20	300	111	1.875	0.704849
10	20	300	111	1.885	0.624692
10	20	300	112	1.795	2.52441
10	20	300	112	1.805	2.09828
10	20	300	112	1.815	1.77098
10	20	300	112	1.825	1.49774
10	20	300	112	1.835	1.25465
10	20	300	112	1.845	1.04095
10	20	300	112	1.855	0.865534
10	20	300	112	1.865	0.732307
10	20	300	112	1.875	0.635905
10	20	300	112	1.885	0.568308
10	20	300	113	1.795	2.86919
10	20	300	113	1.805	2.33009
10	20	300	113	1.815	1.92769
10	20	300	113	1.825	1.63268
10	20	300	113	1.835	1.37685
10	20	300	113	1.845	1.14915
10	20	300	113	1.855	0.953544
10	20	300	113	1.865	0.800461
10	20	300	113	1.875	0.687055
10	20	300	113	1.885	0.605374
10	20	300	114	1.795	2.76032
10	20	300	114	1.805	2.31216
10	20	300	114	1.815	1.94832
10	20	300	114	1.825	1.65268
10	20	300	114	1.835	1.38804
10	20	300	114	1.845	1.15246
10	20	300	114	1.855	0.95836
10	20	300	114	1.865	0.80444
10	20	300	114	1.875	0.689587
10	20	300	114	1.885	0.607253
10	20	300	115	1.795	2.6739
10	20	300	115	1.805	2.23733
10	20	300	115	1.815	1.8849
10	20	300	115	1.825	1.59507
10	20	300	115	1.835	1.33002
10	20	300	115	1.845	1.10372
10	20	300	115	1.855	0.915201
10	20	300	115	1.865	0.767857
10	20	300	115	1.875	0.659983
10	20	300	115	1.885	0.582763
10	20	300	116	1.795	2.75142
10	20	300	116	1.805	2.31312
10	20	300	116	1.815	1.96386
10	20	300	116	1.825	1.66498
10	20	300	116	1.835	1.39635
10	20	300	116	1.845	1.16119
10	20	300	116	1.855	0.964643
10	20	300	116	1.865	0.811076
10	20	300	116	1.875	0.696819
10	20	300	116	1.885	0.61525
10	20	300	117	1.795	2.48677
10	20	300	117	1.805	2.06881
10	20	300	117	1.815	1.74748
10	20	300	117	1.825	1.46972
10	20	300	117	1.835	1.22408
10	20	300	117	1.845	1.01413
10	20	300	117	1.855	0.840739
10	20	300	117	1.865	0.710185
10	20	300	117	1.875	0.616554
10	20	300	117	1.885	0.549857
10	20	300	118	1.795	2.84716
10	20	300	118	1.805	2.34326
10	20	300	118	1.815	1.95786
10	20	300	118	1.825	1.64699
10	20	300	118	1.835	1.39014
10	20	300	118	1.845	1.15499
10	20	300	118	1.855	0.95191
10	20	300	118	1.865	0.794057
10	20	300	118	1.875	0.678237
10	20	300	118	1.885	0.596632
10	20	300	119	1.795	2.67947
10	20	300	119	1.805	2.20778
10	20	300	119	1.815	1.8351
10	20	300	119	1.825	1.55108
10	20	300	119	1.835	1.30082
10	20	300	119	1.845	1.07794
10	20	300	119	1.855	0.89428
10	20	300	119	1.865	0.751456
10	20	300	119	1.875	0.648
10	20	300	119	1.885	0.573749
